ID,lat,lng,mag,obsvTime,hypoCentDist,regionID
7070,33.12792,-117.15013,0.091658894349367,12.501944319967,71.413095286995,2
7071,32.93584,-116.76084,0.47879521873536,14.632744068594,77.876166195943,2
7071,32.93584,-116.76084,0.095759043747072,12.674794496879,77.876166195943,2
7072,32.6363,-116.8872,0.57315995617768,13.495987252001,54.3764789535,2
7072,32.6363,-116.8872,0.11463199123554,12.018468390301,54.3764789535,2
7073,32.52342,-116.95877,0.55393186545489,13.650314828787,47.168172527213,2
7073,32.52342,-116.95877,0.11078637309098,12.107572072048,47.168172527213,2
7074,33.17732,-117.16161,0.44686156246815,14.769102193863,76.038387805007,2
7074,33.17732,-117.16161,0.089372312493631,12.753523206618,76.038387805007,2
7075,32.80931,-116.82627,0.52263823869242,14.197671219915,65.721341099157,2
7075,32.80931,-116.82627,0.10452764773848,12.423597702029,65.721341099157,2
7076,32.74292,-116.72098,0.53470268367275,15.222518398456,71.869416940335,2
7076,32.74292,-116.72098,0.10694053673455,13.015310853612,71.869416940335,2
7077,32.64277,-116.9437,0.64056705833226,13.248283262431,49.566359402465,2
7077,32.64277,-116.9437,0.12811341166645,11.875452230041,49.566359402465,2
7078,32.97256,-116.77054,0.47109971906397,15.475426605213,79.490465531596,2
7078,32.97256,-116.77054,0.094219943812795,13.161331758206,79.490465531596,2
7079,33.34697,-117.2906,0.3953649272568,15.555727243471,91.131944066213,2
7079,33.34697,-117.2906,0.079072985451361,13.20769471332,91.131944066213,2
7080,32.50364,-116.94782,0.70733359874947,13.354150843646,48.312871077045,2
7080,32.50364,-116.94782,0.14146671974989,11.936576699565,48.312871077045,2
7081,33.16712,-117.06278,0.43626732454273,15.27110064987,78.618496890945,2
7081,33.16712,-117.06278,0.087253464908546,13.04336065235,78.618496890945,2
7082,33.19188,-117.03898,0.32668854564515,15.071517581469,82.014143885082,2
7082,33.19188,-117.03898,0.065337709129031,12.928127933874,82.014143885082,2
7083,33.30909,-117.21221,0.36715742889908,15.906036165597,88.464520626343,2
7083,33.30909,-117.21221,0.073431485779816,13.409951596765,88.464520626343,2
7084,32.34366,-116.99749,0.5155578653889,13.533949252032,49.193139836691,2
7084,32.34366,-116.99749,0.10311157307778,12.040386404175,49.193139836691,2
7085,33.33594,-117.27385,0.4322417865948,16.552056842536,90.185655539901,2
7085,33.33594,-117.27385,0.08644835731896,13.782942749732,90.185655539901,2
7086,33.12455,-117.28236,0.49666410201158,14.672440416934,67.428496581416,2
7086,33.12455,-117.28236,0.099332820402316,12.69771386659,67.428496581416,2
7087,32.27913,-116.94443,0.52433389323899,13.650163450489,56.827583530276,2
7087,32.27913,-116.94443,0.1048667786478,12.107484671183,56.827583530276,2
7088,33.22019,-117.10977,0.38283956705312,15.033301559797,82.106379824561,2
7088,33.22019,-117.10977,0.076567913410624,12.906063256234,82.106379824561,2
7089,33.35648,-117.33714,0.39084878737976,16.196773824452,91.626802000154,2
7089,33.35648,-117.33714,0.078169757475952,13.577813986404,91.626802000154,2
7090,33.02012,-117.017,0.48090760904516,14.487952163412,67.199347045489,2
7090,33.02012,-117.017,0.096181521809032,12.591196399198,67.199347045489,2
7091,32.6524,-116.81557,0.60408783683194,13.725623483861,61.055152394019,2
7091,32.6524,-116.81557,0.12081756736639,12.151052819781,61.055152394019,2
7092,32.89386,-116.73329,0.468064157481,15.249137415318,77.566971062506,2
7092,32.89386,-116.73329,0.093612831496201,13.030679800992,77.566971062506,2
7093,32.84184,-116.95641,0.54624835973473,14.099690388888,57.48360650108,2
7093,32.84184,-116.95641,0.10924967194695,12.367026783423,57.48360650108,2
7094,33.14596,-117.24792,0.48130778535117,14.674292102709,70.424120034907,2
7094,33.14596,-117.24792,0.096261557070233,12.698782969231,70.424120034907,2
7095,32.73872,-116.82119,0.62160176953353,14.684409757531,63.091754452642,2
7095,32.73872,-116.82119,0.12432035390671,12.704624571323,63.091754452642,2
7096,33.27887,-117.07436,0.4506289557457,16.589506647469,89.272463788623,2
7096,33.27887,-117.07436,0.09012579114914,13.804565038954,89.272463788623,2
7097,33.073,-116.78666,0.48555336986642,15.830517518119,85.493716067042,2
7097,33.073,-116.78666,0.097110673973284,13.366349606304,85.493716067042,2
7098,32.47002,-116.89675,0.52595465321553,13.546252897758,53.334496390074,2
